job_id,support_id,weight,item,probabilities,draw,expected_option_index,observed_option_index,correct
pew_w154_diff1_uniform_repair_r1_113,113,0.0003426479869633,physical_abilities,"[0.61, 0.39]",0.01961898039781429,0,0,True
pew_w154_diff1_uniform_repair_r1_113,113,0.0003426479869633,parenting,"[0.66, 0.34]",0.5528864590393964,0,0,True
pew_w154_diff1_uniform_repair_r1_113,113,0.0003426479869633,feelings,"[0.37, 0.63]",0.03190610261919913,0,0,True
pew_w154_diff1_uniform_repair_r1_113,113,0.0003426479869633,workplace,"[0.4, 0.6]",0.2704729401195446,0,0,True
pew_w154_diff1_uniform_n96_004,4,0.0001763408661532,hobbies,"[0.88, 0.12]",0.22447220927650302,0,0,True
pew_w154_diff1_uniform_n96_004,4,0.0001763408661532,physical_abilities,"[0.82, 0.18]",0.045506722505999075,0,0,True
pew_w154_diff1_uniform_n96_004,4,0.0001763408661532,parenting,"[0.86, 0.14]",0.15607406104779453,0,0,True
pew_w154_diff1_uniform_n96_004,4,0.0001763408661532,feelings,"[0.16, 0.84]",0.39289380581306876,1,1,True
pew_w154_diff1_uniform_n96_004,4,0.0001763408661532,workplace,"[0.2, 0.8]",0.3816906410042412,1,1,True
pew_w154_diff1_uniform_n96_068,68,0.0001674958290724,hobbies,"[0.88, 0.12]",0.8564341340223216,0,0,True
pew_w154_diff1_uniform_n96_068,68,0.0001674958290724,physical_abilities,"[0.82, 0.18]",0.26817470001623256,0,0,True
pew_w154_diff1_uniform_n96_068,68,0.0001674958290724,parenting,"[0.86, 0.14]",0.3676600880209333,0,0,True
pew_w154_diff1_uniform_n96_068,68,0.0001674958290724,feelings,"[0.16, 0.84]",0.15246022552482796,0,0,True
pew_w154_diff1_uniform_n96_068,68,0.0001674958290724,workplace,"[0.18, 0.82]",0.2047112406396876,1,1,True
pew_w154_diff1_uniform_repair_r1_129,129,0.0001146670167634,hobbies,"[0.64, 0.36]",0.848236256315603,1,1,True
pew_w154_diff1_uniform_repair_r1_129,129,0.0001146670167634,physical_abilities,"[0.28, 0.72]",0.42728585434255584,1,1,True
pew_w154_diff1_uniform_repair_r1_129,129,0.0001146670167634,parenting,"[0.61, 0.39]",0.26078112161919687,0,0,True
pew_w154_diff1_uniform_repair_r1_129,129,0.0001146670167634,feelings,"[0.57, 0.43]",0.08751307433496114,0,0,True
pew_w154_diff1_uniform_repair_r1_129,129,0.0001146670167634,workplace,"[0.67, 0.33]",0.05245485226196933,0,0,True
pew_w154_diff1_uniform_repair_r1_115,115,0.0001138896358965,hobbies,"[0.68, 0.32]",0.7366961292381342,1,1,True
pew_w154_diff1_uniform_repair_r1_115,115,0.0001138896358965,physical_abilities,"[0.29, 0.71]",0.7952335395912143,1,1,True
pew_w154_diff1_uniform_repair_r1_115,115,0.0001138896358965,parenting,"[0.62, 0.38]",0.946108102288273,1,1,True
pew_w154_diff1_uniform_repair_r1_115,115,0.0001138896358965,feelings,"[0.57, 0.43]",0.7664600520820574,1,1,True
pew_w154_diff1_uniform_repair_r1_115,115,0.0001138896358965,workplace,"[0.7, 0.3]",0.6828081474341858,0,0,True
pew_w154_diff1_uniform_repair_r1_118,118,0.0001115538127018,hobbies,"[0.63, 0.37]",0.7855529876229034,1,1,True
pew_w154_diff1_uniform_repair_r1_118,118,0.0001115538127018,physical_abilities,"[0.24, 0.76]",0.7938982940702726,1,1,True
pew_w154_diff1_uniform_repair_r1_118,118,0.0001115538127018,parenting,"[0.34, 0.66]",0.06401710176137576,0,0,True
pew_w154_diff1_uniform_repair_r1_118,118,0.0001115538127018,feelings,"[0.58, 0.42]",0.4933501685662336,0,0,True
pew_w154_diff1_uniform_repair_r1_118,118,0.0001115538127018,workplace,"[0.69, 0.31]",0.15482338054641576,0,0,True
pew_w154_diff1_uniform_repair_r1_150,150,0.0001114710322444,hobbies,"[0.35, 0.65]",0.45420838962230115,1,1,True
pew_w154_diff1_uniform_repair_r1_150,150,0.0001114710322444,physical_abilities,"[0.25, 0.75]",0.5534549847357754,1,1,True
pew_w154_diff1_uniform_repair_r1_150,150,0.0001114710322444,parenting,"[0.68, 0.32]",0.16866681809247008,0,0,True
pew_w154_diff1_uniform_repair_r1_150,150,0.0001114710322444,feelings,"[0.57, 0.43]",0.9532898424325921,1,1,True
pew_w154_diff1_uniform_repair_r1_150,150,0.0001114710322444,workplace,"[0.72, 0.28]",0.5164857226684916,0,0,True
pew_w154_diff1_uniform_repair_r1_103,103,0.0001093309830407,hobbies,"[0.64, 0.36]",0.7457955085633738,1,1,True
pew_w154_diff1_uniform_repair_r1_103,103,0.0001093309830407,physical_abilities,"[0.27, 0.73]",0.28762541467012337,1,1,True
pew_w154_diff1_uniform_repair_r1_103,103,0.0001093309830407,parenting,"[0.41, 0.59]",0.7069487854453577,1,1,True
pew_w154_diff1_uniform_repair_r1_103,103,0.0001093309830407,feelings,"[0.58, 0.42]",0.6019928645048612,1,1,True
pew_w154_diff1_uniform_repair_r1_103,103,0.0001093309830407,workplace,"[0.69, 0.31]",0.37528047647948437,0,0,True
pew_w154_diff1_uniform_repair_r2_199,199,0.0001063579397328,hobbies,"[0.62, 0.38]",0.875533487325953,1,1,True
pew_w154_diff1_uniform_repair_r2_199,199,0.0001063579397328,physical_abilities,"[0.28, 0.72]",0.3604575487493301,1,1,True
pew_w154_diff1_uniform_repair_r2_199,199,0.0001063579397328,parenting,"[0.36, 0.64]",0.27499932178824105,0,0,True
pew_w154_diff1_uniform_repair_r2_199,199,0.0001063579397328,feelings,"[0.58, 0.42]",0.404828913900122,0,0,True
pew_w154_diff1_uniform_repair_r2_199,199,0.0001063579397328,workplace,"[0.67, 0.33]",0.2331158303345282,0,0,True
pew_w154_diff1_uniform_repair_r1_160,160,0.0001056399238845,hobbies,"[0.66, 0.34]",0.8876328445887038,1,1,True
pew_w154_diff1_uniform_repair_r1_160,160,0.0001056399238845,physical_abilities,"[0.28, 0.72]",0.16430175893150567,0,0,True
pew_w154_diff1_uniform_repair_r1_160,160,0.0001056399238845,parenting,"[0.62, 0.38]",0.4489034328801904,0,0,True
pew_w154_diff1_uniform_repair_r1_160,160,0.0001056399238845,feelings,"[0.58, 0.42]",0.19147753702853776,0,0,True
pew_w154_diff1_uniform_repair_r1_160,160,0.0001056399238845,workplace,"[0.69, 0.31]",0.06350255362960167,0,0,True
pew_w154_diff1_uniform_repair_r2_208,208,0.0001040428409499,hobbies,"[0.62, 0.38]",0.7953410734015732,1,1,True
pew_w154_diff1_uniform_repair_r2_208,208,0.0001040428409499,physical_abilities,"[0.28, 0.72]",0.8639961996031813,1,1,True
pew_w154_diff1_uniform_repair_r2_208,208,0.0001040428409499,parenting,"[0.66, 0.34]",0.4645225095516472,0,0,True
pew_w154_diff1_uniform_repair_r2_208,208,0.0001040428409499,feelings,"[0.58, 0.42]",0.037710419792466365,0,0,True
pew_w154_diff1_uniform_repair_r2_208,208,0.0001040428409499,workplace,"[0.69, 0.31]",0.8530229413572106,1,1,True
pew_w154_diff1_uniform_repair_r1_135,135,0.0001025133561197,hobbies,"[0.35, 0.65]",0.2592298575099308,0,0,True
pew_w154_diff1_uniform_repair_r1_135,135,0.0001025133561197,physical_abilities,"[0.25, 0.75]",0.12447393241679705,0,0,True
pew_w154_diff1_uniform_repair_r1_135,135,0.0001025133561197,parenting,"[0.68, 0.32]",0.9340987160892291,1,1,True
pew_w154_diff1_uniform_repair_r1_135,135,0.0001025133561197,feelings,"[0.58, 0.42]",0.4532381587746125,0,0,True
pew_w154_diff1_uniform_repair_r1_135,135,0.0001025133561197,workplace,"[0.72, 0.28]",0.9152307696336789,1,1,True
pew_w154_diff1_uniform_repair_r2_181,181,0.0001009259024983,hobbies,"[0.66, 0.34]",0.8009230683819023,1,1,True
pew_w154_diff1_uniform_repair_r2_181,181,0.0001009259024983,physical_abilities,"[0.24, 0.76]",0.7835695672213919,1,1,True
pew_w154_diff1_uniform_repair_r2_181,181,0.0001009259024983,parenting,"[0.62, 0.38]",0.2901500851263483,0,0,True
pew_w154_diff1_uniform_repair_r2_181,181,0.0001009259024983,feelings,"[0.57, 0.43]",0.5220492578791154,0,0,True
pew_w154_diff1_uniform_repair_r2_181,181,0.0001009259024983,workplace,"[0.39, 0.61]",0.6869707625547662,1,1,True
pew_w154_diff1_uniform_repair_r2_184,184,9.52882851357042e-05,hobbies,"[0.38, 0.62]",0.7309303021030558,1,1,True
pew_w154_diff1_uniform_repair_r2_184,184,9.52882851357042e-05,physical_abilities,"[0.57, 0.43]",0.869285649495841,1,1,True
pew_w154_diff1_uniform_repair_r2_184,184,9.52882851357042e-05,parenting,"[0.35, 0.65]",0.9508426361579818,1,1,True
pew_w154_diff1_uniform_repair_r2_184,184,9.52882851357042e-05,feelings,"[0.56, 0.44]",0.528994617323284,0,0,True
pew_w154_diff1_uniform_repair_r2_184,184,9.52882851357042e-05,workplace,"[0.67, 0.33]",0.6794400961195265,1,1,True
pew_w154_diff1_uniform_repair_r1_124,124,9.405244945546864e-05,hobbies,"[0.35, 0.65]",0.39199639531592156,1,1,True
pew_w154_diff1_uniform_repair_r1_124,124,9.405244945546864e-05,physical_abilities,"[0.24, 0.76]",0.35422599822878964,1,1,True
pew_w154_diff1_uniform_repair_r1_124,124,9.405244945546864e-05,parenting,"[0.68, 0.32]",0.18914033217751836,0,0,True
pew_w154_diff1_uniform_repair_r1_124,124,9.405244945546864e-05,feelings,"[0.57, 0.43]",0.9776412596981509,1,1,True
pew_w154_diff1_uniform_repair_r1_124,124,9.405244945546864e-05,workplace,"[0.38, 0.62]",0.8271067929867093,1,1,True
pew_w154_diff1_uniform_repair_r1_112,112,9.251480410574972e-05,hobbies,"[0.66, 0.34]",0.8361225433175501,1,1,True
pew_w154_diff1_uniform_repair_r1_112,112,9.251480410574972e-05,physical_abilities,"[0.24, 0.76]",0.9568255988168358,1,1,True
pew_w154_diff1_uniform_repair_r1_112,112,9.251480410574972e-05,parenting,"[0.63, 0.37]",0.00012254468605132907,0,0,True
pew_w154_diff1_uniform_repair_r1_112,112,9.251480410574972e-05,feelings,"[0.58, 0.42]",0.04492015332347876,0,0,True
pew_w154_diff1_uniform_repair_r1_112,112,9.251480410574972e-05,workplace,"[0.39, 0.61]",0.7356228971728749,1,1,True
pew_w154_diff1_uniform_repair_r2_174,174,9.196186775914614e-05,hobbies,"[0.64, 0.36]",0.7273735350458892,1,1,True
pew_w154_diff1_uniform_repair_r2_174,174,9.196186775914614e-05,physical_abilities,"[0.29, 0.71]",0.5721880075110792,1,1,True
pew_w154_diff1_uniform_repair_r2_174,174,9.196186775914614e-05,parenting,"[0.62, 0.38]",0.3811612432134621,0,0,True
pew_w154_diff1_uniform_repair_r2_174,174,9.196186775914614e-05,feelings,"[0.57, 0.43]",0.04243458408895506,0,0,True
pew_w154_diff1_uniform_repair_r2_174,174,9.196186775914614e-05,workplace,"[0.34, 0.66]",0.6818117685163717,1,1,True
pew_w154_diff1_uniform_repair_r1_130,130,9.187122400982644e-05,hobbies,"[0.66, 0.34]",0.8793933067065052,1,1,True
pew_w154_diff1_uniform_repair_r1_130,130,9.187122400982644e-05,physical_abilities,"[0.25, 0.75]",0.26675904172581644,1,1,True
pew_w154_diff1_uniform_repair_r1_130,130,9.187122400982644e-05,parenting,"[0.62, 0.38]",0.1796353360883749,0,0,True
pew_w154_diff1_uniform_repair_r1_130,130,9.187122400982644e-05,feelings,"[0.58, 0.42]",0.9233243476620834,1,1,True
pew_w154_diff1_uniform_repair_r1_130,130,9.187122400982644e-05,workplace,"[0.39, 0.61]",0.6367752391434656,1,1,True
pew_w154_diff1_uniform_repair_r2_202,202,9.183081183230188e-05,hobbies,"[0.62, 0.38]",0.7112077663557076,1,1,True
pew_w154_diff1_uniform_repair_r2_202,202,9.183081183230188e-05,physical_abilities,"[0.28, 0.72]",0.894632544943063,1,1,True
pew_w154_diff1_uniform_repair_r2_202,202,9.183081183230188e-05,parenting,"[0.35, 0.65]",0.7382989583713654,1,1,True
pew_w154_diff1_uniform_repair_r2_202,202,9.183081183230188e-05,feelings,"[0.58, 0.42]",0.06592623477084403,0,0,True
pew_w154_diff1_uniform_repair_r2_202,202,9.183081183230188e-05,workplace,"[0.39, 0.61]",0.5663310012432862,1,1,True
pew_w154_diff1_uniform_repair_r2_175,175,9.040632243448807e-05,hobbies,"[0.62, 0.38]",0.005764063266605501,0,0,True
pew_w154_diff1_uniform_repair_r2_175,175,9.040632243448807e-05,physical_abilities,"[0.28, 0.72]",0.05779999032011118,0,0,True
pew_w154_diff1_uniform_repair_r2_175,175,9.040632243448807e-05,parenting,"[0.34, 0.66]",0.44815949150234513,1,1,True
pew_w154_diff1_uniform_repair_r2_175,175,9.040632243448807e-05,feelings,"[0.58, 0.42]",0.3545684818959962,0,0,True
pew_w154_diff1_uniform_repair_r2_175,175,9.040632243448807e-05,workplace,"[0.36, 0.64]",0.02164553034725092,0,0,True
pew_w154_diff1_uniform_repair_r1_107,107,9.015127051346175e-05,hobbies,"[0.64, 0.36]",0.17692164268370714,0,0,True
pew_w154_diff1_uniform_repair_r1_107,107,9.015127051346175e-05,physical_abilities,"[0.25, 0.75]",0.5625572711097839,1,1,True
pew_w154_diff1_uniform_repair_r1_107,107,9.015127051346175e-05,parenting,"[0.61, 0.39]",0.513502992436552,0,0,True
pew_w154_diff1_uniform_repair_r1_107,107,9.015127051346175e-05,feelings,"[0.58, 0.42]",0.19650936454203616,0,0,True
pew_w154_diff1_uniform_repair_r1_107,107,9.015127051346175e-05,workplace,"[0.34, 0.66]",0.4903023303431381,1,1,True
pew_w154_diff1_uniform_repair_r1_146,146,8.895097398562335e-05,hobbies,"[0.35, 0.65]",0.811452056268833,1,1,True
pew_w154_diff1_uniform_repair_r1_146,146,8.895097398562335e-05,physical_abilities,"[0.22, 0.78]",0.7937329239299614,1,1,True
pew_w154_diff1_uniform_repair_r1_146,146,8.895097398562335e-05,parenting,"[0.68, 0.32]",0.7193427526522276,1,1,True
pew_w154_diff1_uniform_repair_r1_146,146,8.895097398562335e-05,feelings,"[0.58, 0.42]",0.5318618565366932,0,0,True
pew_w154_diff1_uniform_repair_r1_146,146,8.895097398562335e-05,workplace,"[0.4, 0.6]",0.4769665412834282,1,1,True
pew_w154_diff1_uniform_repair_r1_109,109,8.882530881502893e-05,hobbies,"[0.39, 0.61]",0.49211422043271447,1,1,True
pew_w154_diff1_uniform_repair_r1_109,109,8.882530881502893e-05,physical_abilities,"[0.58, 0.42]",0.2238545551607234,0,0,True
pew_w154_diff1_uniform_repair_r1_109,109,8.882530881502893e-05,parenting,"[0.36, 0.64]",0.5661797852345557,1,1,True
pew_w154_diff1_uniform_repair_r1_109,109,8.882530881502893e-05,feelings,"[0.57, 0.43]",0.28563175507950356,0,0,True
pew_w154_diff1_uniform_repair_r1_109,109,8.882530881502893e-05,workplace,"[0.68, 0.32]",0.1330694433901899,0,0,True
pew_w154_diff1_uniform_repair_r2_205,205,8.830240867123327e-05,hobbies,"[0.33, 0.67]",0.004099446387007766,0,0,True
pew_w154_diff1_uniform_repair_r2_205,205,8.830240867123327e-05,physical_abilities,"[0.2, 0.8]",0.09534659382255584,0,0,True
pew_w154_diff1_uniform_repair_r2_205,205,8.830240867123327e-05,parenting,"[0.64, 0.36]",0.6871897492606219,1,1,True
pew_w154_diff1_uniform_repair_r2_205,205,8.830240867123327e-05,feelings,"[0.58, 0.42]",0.16524414312509716,0,0,True
pew_w154_diff1_uniform_repair_r2_205,205,8.830240867123327e-05,workplace,"[0.39, 0.61]",0.20221577416437064,0,0,True
pew_w154_diff1_uniform_repair_r1_108,108,8.731798411050089e-05,hobbies,"[0.36, 0.64]",0.26059728682373895,0,0,True
pew_w154_diff1_uniform_repair_r1_108,108,8.731798411050089e-05,physical_abilities,"[0.58, 0.42]",0.46514659664672076,0,0,True
pew_w154_diff1_uniform_repair_r1_108,108,8.731798411050089e-05,parenting,"[0.39, 0.61]",0.5446843832787287,1,1,True
pew_w154_diff1_uniform_repair_r1_108,108,8.731798411050089e-05,feelings,"[0.57, 0.43]",0.3547870479312214,0,0,True
pew_w154_diff1_uniform_repair_r1_108,108,8.731798411050089e-05,workplace,"[0.66, 0.34]",0.6111057719517204,0,0,True
pew_w154_diff1_uniform_repair_r2_167,167,8.730336009390633e-05,hobbies,"[0.64, 0.36]",0.2317406224924491,0,0,True
pew_w154_diff1_uniform_repair_r2_167,167,8.730336009390633e-05,physical_abilities,"[0.28, 0.72]",0.7952795891517771,1,1,True
pew_w154_diff1_uniform_repair_r2_167,167,8.730336009390633e-05,parenting,"[0.61, 0.39]",0.17539390649243658,0,0,True
pew_w154_diff1_uniform_repair_r2_167,167,8.730336009390633e-05,feelings,"[0.58, 0.42]",0.41920345017242044,0,0,True
pew_w154_diff1_uniform_repair_r2_167,167,8.730336009390633e-05,workplace,"[0.35, 0.65]",0.7779212152143293,1,1,True
pew_w154_diff1_uniform_repair_r1_117,117,8.71703381642841e-05,hobbies,"[0.63, 0.37]",0.21643849492160316,0,0,True
pew_w154_diff1_uniform_repair_r1_117,117,8.71703381642841e-05,physical_abilities,"[0.56, 0.44]",0.0033429069729048466,0,0,True
pew_w154_diff1_uniform_repair_r1_117,117,8.71703381642841e-05,parenting,"[0.34, 0.66]",0.13614158421751832,0,0,True
pew_w154_diff1_uniform_repair_r1_117,117,8.71703381642841e-05,feelings,"[0.58, 0.42]",0.28923459747209834,0,0,True
pew_w154_diff1_uniform_repair_r1_117,117,8.71703381642841e-05,workplace,"[0.69, 0.31]",0.861473831957864,1,1,True
pew_w154_diff1_uniform_repair_r2_180,180,8.615660034145527e-05,hobbies,"[0.35, 0.65]",0.3538052553211527,1,1,True
pew_w154_diff1_uniform_repair_r2_180,180,8.615660034145527e-05,physical_abilities,"[0.27, 0.73]",0.37481290545096435,1,1,True
pew_w154_diff1_uniform_repair_r2_180,180,8.615660034145527e-05,parenting,"[0.66, 0.34]",0.6988579458570254,1,1,True
pew_w154_diff1_uniform_repair_r2_180,180,8.615660034145527e-05,feelings,"[0.58, 0.42]",0.5422409670681431,0,0,True
pew_w154_diff1_uniform_repair_r2_180,180,8.615660034145527e-05,workplace,"[0.39, 0.61]",0.014168489319714483,0,0,True
pew_w154_diff1_uniform_repair_r2_165,165,8.588877372592587e-05,hobbies,"[0.35, 0.65]",0.374414173853425,1,1,True
pew_w154_diff1_uniform_repair_r2_165,165,8.588877372592587e-05,physical_abilities,"[0.62, 0.38]",0.6134660493606073,0,0,True
pew_w154_diff1_uniform_repair_r2_165,165,8.588877372592587e-05,parenting,"[0.42, 0.58]",0.026744398156912763,0,0,True
pew_w154_diff1_uniform_repair_r2_165,165,8.588877372592587e-05,feelings,"[0.57, 0.43]",0.8804582776202445,1,1,True
pew_w154_diff1_uniform_repair_r2_165,165,8.588877372592587e-05,workplace,"[0.68, 0.32]",0.758495703907713,1,1,True
pew_w154_diff1_uniform_repair_r2_190,190,8.56081736800548e-05,hobbies,"[0.38, 0.62]",0.6535728038482062,1,1,True
pew_w154_diff1_uniform_repair_r2_190,190,8.56081736800548e-05,physical_abilities,"[0.63, 0.37]",0.5235807960443652,0,0,True
pew_w154_diff1_uniform_repair_r2_190,190,8.56081736800548e-05,parenting,"[0.42, 0.58]",0.7189653456239782,1,1,True
pew_w154_diff1_uniform_repair_r2_190,190,8.56081736800548e-05,feelings,"[0.57, 0.43]",0.11176398180505176,0,0,True
pew_w154_diff1_uniform_repair_r2_190,190,8.56081736800548e-05,workplace,"[0.68, 0.32]",0.2664691823921371,0,0,True
pew_w154_diff1_uniform_repair_r1_126,126,8.557309785413383e-05,hobbies,"[0.34, 0.66]",0.8697198945846643,1,1,True
pew_w154_diff1_uniform_repair_r1_126,126,8.557309785413383e-05,physical_abilities,"[0.27, 0.73]",0.1707961572549902,0,0,True
pew_w154_diff1_uniform_repair_r1_126,126,8.557309785413383e-05,parenting,"[0.64, 0.36]",0.36831724012036604,0,0,True
pew_w154_diff1_uniform_repair_r1_126,126,8.557309785413383e-05,feelings,"[0.58, 0.42]",0.7596320756104191,1,1,True
pew_w154_diff1_uniform_repair_r1_126,126,8.557309785413383e-05,workplace,"[0.39, 0.61]",0.6112542217367434,1,1,True
pew_w154_diff1_uniform_repair_r1_155,155,8.49774354506346e-05,hobbies,"[0.62, 0.38]",0.1356444550107635,0,0,True
pew_w154_diff1_uniform_repair_r1_155,155,8.49774354506346e-05,physical_abilities,"[0.56, 0.44]",0.7006645883904142,1,1,True
pew_w154_diff1_uniform_repair_r1_155,155,8.49774354506346e-05,parenting,"[0.34, 0.66]",0.2665456948388595,0,0,True
pew_w154_diff1_uniform_repair_r1_155,155,8.49774354506346e-05,feelings,"[0.58, 0.42]",0.2903944454698061,0,0,True
pew_w154_diff1_uniform_repair_r1_155,155,8.49774354506346e-05,workplace,"[0.64, 0.36]",0.1425913778881579,0,0,True
pew_w154_diff1_uniform_repair_r1_132,132,8.427612781620585e-05,hobbies,"[0.64, 0.36]",0.5152659917782614,0,0,True
pew_w154_diff1_uniform_repair_r1_132,132,8.427612781620585e-05,physical_abilities,"[0.56, 0.44]",0.1225596756417009,0,0,True
pew_w154_diff1_uniform_repair_r1_132,132,8.427612781620585e-05,parenting,"[0.37, 0.63]",0.17523076267641224,0,0,True
pew_w154_diff1_uniform_repair_r1_132,132,8.427612781620585e-05,feelings,"[0.58, 0.42]",0.8395909197005103,1,1,True
pew_w154_diff1_uniform_repair_r1_132,132,8.427612781620585e-05,workplace,"[0.67, 0.33]",0.10723601365971436,0,0,True
pew_w154_diff1_uniform_repair_r1_153,153,8.379839355600743e-05,hobbies,"[0.65, 0.35]",0.7582379830038596,1,1,True
pew_w154_diff1_uniform_repair_r1_153,153,8.379839355600743e-05,physical_abilities,"[0.22, 0.78]",0.1671543327211129,0,0,True
pew_w154_diff1_uniform_repair_r1_153,153,8.379839355600743e-05,parenting,"[0.68, 0.32]",0.10516627906950038,0,0,True
pew_w154_diff1_uniform_repair_r1_153,153,8.379839355600743e-05,feelings,"[0.59, 0.41]",0.8866082195555125,1,1,True
pew_w154_diff1_uniform_repair_r1_153,153,8.379839355600743e-05,workplace,"[0.36, 0.64]",0.21444780010121323,0,0,True
pew_w154_diff1_uniform_repair_r1_148,148,8.315909180810292e-05,hobbies,"[0.38, 0.62]",0.2872280008867433,0,0,True
pew_w154_diff1_uniform_repair_r1_148,148,8.315909180810292e-05,physical_abilities,"[0.3, 0.7]",0.46959917583082045,1,1,True
pew_w154_diff1_uniform_repair_r1_148,148,8.315909180810292e-05,parenting,"[0.42, 0.58]",0.7460121712758133,1,1,True
pew_w154_diff1_uniform_repair_r1_148,148,8.315909180810292e-05,feelings,"[0.6, 0.4]",0.3456773941921657,0,0,True
pew_w154_diff1_uniform_repair_r1_148,148,8.315909180810292e-05,workplace,"[0.68, 0.32]",0.976986762528725,1,1,True
pew_w154_diff1_uniform_repair_r2_204,204,8.254753202153308e-05,hobbies,"[0.35, 0.65]",0.09727234412593266,0,0,True
pew_w154_diff1_uniform_repair_r2_204,204,8.254753202153308e-05,physical_abilities,"[0.58, 0.42]",0.4556955816049215,0,0,True
pew_w154_diff1_uniform_repair_r2_204,204,8.254753202153308e-05,parenting,"[0.37, 0.63]",0.541918345132953,1,1,True
pew_w154_diff1_uniform_repair_r2_204,204,8.254753202153308e-05,feelings,"[0.56, 0.44]",0.8209846966229545,1,1,True
pew_w154_diff1_uniform_repair_r2_204,204,8.254753202153308e-05,workplace,"[0.39, 0.61]",0.9796130618658575,1,1,True
pew_w154_diff1_uniform_repair_r1_098,98,8.254753202153308e-05,hobbies,"[0.35, 0.65]",0.3296813939830767,0,0,True
pew_w154_diff1_uniform_repair_r1_098,98,8.254753202153308e-05,physical_abilities,"[0.58, 0.42]",0.8564815215242517,1,1,True
pew_w154_diff1_uniform_repair_r1_098,98,8.254753202153308e-05,parenting,"[0.37, 0.63]",0.4852701525504227,1,1,True
pew_w154_diff1_uniform_repair_r1_098,98,8.254753202153308e-05,feelings,"[0.56, 0.44]",0.3156930303608003,0,0,True
pew_w154_diff1_uniform_repair_r1_098,98,8.254753202153308e-05,workplace,"[0.39, 0.61]",0.8470075611092462,1,1,True
pew_w154_diff1_uniform_repair_r2_182,182,8.077189375239002e-05,hobbies,"[0.34, 0.66]",0.975072585643119,1,1,True
pew_w154_diff1_uniform_repair_r2_182,182,8.077189375239002e-05,physical_abilities,"[0.25, 0.75]",0.18453353805114947,0,0,True
pew_w154_diff1_uniform_repair_r2_182,182,8.077189375239002e-05,parenting,"[0.38, 0.62]",0.12856493125765445,0,0,True
pew_w154_diff1_uniform_repair_r2_182,182,8.077189375239002e-05,feelings,"[0.61, 0.39]",0.5255294473311297,0,0,True
pew_w154_diff1_uniform_repair_r2_182,182,8.077189375239002e-05,workplace,"[0.68, 0.32]",0.36819448216182105,0,0,True
pew_w154_diff1_uniform_repair_r2_179,179,7.979299412890043e-05,hobbies,"[0.32, 0.68]",0.2609855113881363,0,0,True
pew_w154_diff1_uniform_repair_r2_179,179,7.979299412890043e-05,physical_abilities,"[0.59, 0.41]",0.26469848809875274,0,0,True
pew_w154_diff1_uniform_repair_r2_179,179,7.979299412890043e-05,parenting,"[0.64, 0.36]",0.09673281618909246,0,0,True
pew_w154_diff1_uniform_repair_r2_179,179,7.979299412890043e-05,feelings,"[0.57, 0.43]",0.18081798788004477,0,0,True
pew_w154_diff1_uniform_repair_r2_179,179,7.979299412890043e-05,workplace,"[0.66, 0.34]",0.0026999836137623356,0,0,True
pew_w154_diff1_uniform_repair_r1_143,143,7.934585000512638e-05,hobbies,"[0.37, 0.63]",0.4539780403408197,1,1,True
pew_w154_diff1_uniform_repair_r1_143,143,7.934585000512638e-05,physical_abilities,"[0.61, 0.39]",0.5622933295142815,0,0,True
pew_w154_diff1_uniform_repair_r1_143,143,7.934585000512638e-05,parenting,"[0.34, 0.66]",0.14443653799874479,0,0,True
pew_w154_diff1_uniform_repair_r1_143,143,7.934585000512638e-05,feelings,"[0.58, 0.42]",0.9777921268653686,1,1,True
pew_w154_diff1_uniform_repair_r1_143,143,7.934585000512638e-05,workplace,"[0.64, 0.36]",0.8564762731488373,1,1,True
pew_w154_diff1_uniform_repair_r2_172,172,7.83535809555349e-05,hobbies,"[0.37, 0.63]",0.014316740659520155,0,0,True
pew_w154_diff1_uniform_repair_r2_172,172,7.83535809555349e-05,physical_abilities,"[0.58, 0.42]",0.844219582352909,1,1,True
pew_w154_diff1_uniform_repair_r2_172,172,7.83535809555349e-05,parenting,"[0.66, 0.34]",0.99992411238493,1,1,True
pew_w154_diff1_uniform_repair_r2_172,172,7.83535809555349e-05,feelings,"[0.57, 0.43]",0.4718636469244738,0,0,True
pew_w154_diff1_uniform_repair_r2_172,172,7.83535809555349e-05,workplace,"[0.69, 0.31]",0.17211240169026698,0,0,True
pew_w154_diff1_uniform_repair_r2_166,166,7.65279505717956e-05,hobbies,"[0.34, 0.66]",0.9217998117464443,1,1,True
pew_w154_diff1_uniform_repair_r2_166,166,7.65279505717956e-05,physical_abilities,"[0.59, 0.41]",0.9953331209021615,1,1,True
pew_w154_diff1_uniform_repair_r2_166,166,7.65279505717956e-05,parenting,"[0.38, 0.62]",0.8933004392189753,1,1,True
pew_w154_diff1_uniform_repair_r2_166,166,7.65279505717956e-05,feelings,"[0.57, 0.43]",0.4735357807689151,0,0,True
pew_w154_diff1_uniform_repair_r2_166,166,7.65279505717956e-05,workplace,"[0.39, 0.61]",0.12415360874213344,0,0,True
pew_w154_diff1_uniform_repair_r1_105,105,7.63787697154655e-05,hobbies,"[0.34, 0.66]",0.7529887739993699,1,1,True
pew_w154_diff1_uniform_repair_r1_105,105,7.63787697154655e-05,physical_abilities,"[0.57, 0.43]",0.21908207252356537,0,0,True
